timestamp,Open,High,Low,Close,Volume,trade_count,vwap
2025-09-22 11:32:00,600.38,600.39,600.3,600.31,905443.0,892.0,600.354535
2025-09-22 11:33:00,600.32,600.33,600.18,600.19,48665.0,852.0,600.242971
2025-09-22 11:34:00,600.19,600.2,599.86,599.885,222673.0,2841.0,600.004156
2025-09-22 11:35:00,599.87,600.115,599.77,599.97,196493.0,2470.0,599.935621
2025-09-22 11:36:00,599.975,600.02,599.8,599.83,106636.0,1433.0,599.924482
2025-09-22 11:37:00,599.83,599.97,599.7899,599.97,329738.0,1554.0,599.840837
2025-09-22 11:38:00,599.9653,600.21,599.96,600.17,117666.0,1455.0,600.135337
2025-09-22 11:39:00,600.16,600.19,600.04,600.1057,73971.0,1043.0,600.106685
2025-09-22 11:40:00,600.12,600.13,600.01,600.02,44128.0,789.0,600.074303
2025-09-22 11:41:00,600.03,600.12,599.97,600.1044,133500.0,869.0,600.041172
2025-09-22 11:42:00,600.11,600.23,600.04,600.075,127629.0,1317.0,600.162032
2025-09-22 11:43:00,600.07,600.14,600.02,600.05,792440.0,744.0,600.085773
2025-09-22 11:44:00,600.05,600.115,600.02,600.02,56575.0,939.0,600.082956
2025-09-22 11:45:00,600.03,600.15,600.03,600.15,44446.0,878.0,600.079821
2025-09-22 11:46:00,600.15,600.2,600.0601,600.13,48930.0,874.0,600.122322
2025-09-22 11:47:00,600.15,600.17,600.06,600.15,56965.0,807.0,600.109616
2025-09-22 11:48:00,600.16,600.19,600.1,600.11,52455.0,682.0,600.147907
2025-09-22 11:49:00,600.1,600.2007,600.05,600.17,57882.0,769.0,600.129747
2025-09-22 11:50:00,600.1756,600.27,600.14,600.14,101559.0,1140.0,600.204154
2025-09-22 11:51:00,600.14,600.165,600.055,600.14,52386.0,629.0,600.106899
2025-09-22 11:52:00,600.14,600.2,600.12,600.14,253907.0,670.0,600.147696
2025-09-22 11:53:00,600.15,600.24,600.13,600.24,148371.0,634.0,600.199406
2025-09-22 11:54:00,600.24,600.3,600.1814,600.19,2762920.0,836.0,600.245698
2025-09-22 11:55:00,600.18,600.21,600.06,600.09,59940.0,830.0,600.131073
2025-09-22 11:56:00,600.08,600.11,600.02,600.09,38846.0,668.0,600.06602
2025-09-22 11:57:00,600.09,600.15,600.09,600.14,31715.0,490.0,600.126587
2025-09-22 11:58:00,600.16,600.21,600.08,600.12,238054.0,558.0,600.137521
2025-09-22 11:59:00,600.11,600.155,600.11,600.13,27314.0,444.0,600.130027
2025-09-22 12:00:00,600.11,600.33,600.0907,600.31,60340.0,804.0,600.211369
2025-09-22 12:01:00,600.31,600.48,600.305,600.375,211485.0,2047.0,600.390967
2025-09-22 12:02:00,600.39,600.45,600.1588,600.2,504019.0,1885.0,600.303721
2025-09-22 12:03:00,600.21,600.37,600.17,600.37,142551.0,1608.0,600.289002
2025-09-22 12:04:00,600.38,600.43,600.305,600.33,84822.0,1091.0,600.368846
2025-09-22 12:05:00,600.32,600.34,600.11,600.28,87479.0,1021.0,600.24656
2025-09-22 12:06:00,600.28,600.56,600.28,600.54,237956.0,2317.0,600.429442
2025-09-22 12:07:00,600.547,600.61,600.51,600.52,163444.0,1646.0,600.567132
2025-09-22 12:08:00,600.53,600.68,600.52,600.65,91460.0,1111.0,600.585022
2025-09-22 12:09:00,600.64,600.86,600.625,600.77,192919.0,1849.0,600.715639
2025-09-22 12:10:00,600.765,600.89,600.705,600.88,133179.0,1424.0,600.784424
2025-09-22 12:11:00,600.8844,601.06,600.855,601.0429,170019.0,2044.0,600.953121
2025-09-22 12:12:00,601.04,601.12,600.92,601.03,134282.0,1445.0,601.030188
2025-09-22 12:13:00,601.04,601.08,600.83,601.0251,140318.0,1654.0,600.988148
2025-09-22 12:14:00,601.03,601.17,600.91,601.1499,195454.0,2063.0,601.05729
2025-09-22 12:15:00,601.15,601.255,601.06,601.24,160775.0,1756.0,601.178006
2025-09-22 12:16:00,601.2499,601.43,601.19,601.21,151042.0,1872.0,601.322786
2025-09-22 12:17:00,601.2,601.28,601.13,601.28,140211.0,1501.0,601.191617
2025-09-22 12:18:00,601.28,601.47,601.2601,601.39,222349.0,2204.0,601.378284
2025-09-22 12:19:00,601.39,601.43,601.11,601.13,124930.0,1403.0,601.27285
2025-09-22 12:20:00,601.14,601.35,601.1,601.27,173355.0,1768.0,601.195807
2025-09-22 12:21:00,601.28,601.5,601.28,601.46,105050.0,1341.0,601.40314
2025-09-22 12:22:00,601.47,601.5,601.4,601.475,90156.0,1172.0,601.446379
2025-09-22 12:23:00,601.47,601.48,601.14,601.15,133551.0,1456.0,601.320679
2025-09-22 12:24:00,601.16,601.275,601.04,601.26,117357.0,1349.0,601.154613
2025-09-22 12:25:00,601.26,601.315,601.151,601.24,121208.0,1371.0,601.232703
2025-09-22 12:26:00,601.24,601.41,601.22,601.36,81553.0,974.0,601.309773
2025-09-22 12:27:00,601.37,601.46,601.3247,601.45,109425.0,1080.0,601.395146
2025-09-22 12:28:00,601.46,601.6,601.45,601.505,142459.0,1640.0,601.528304
2025-09-22 12:29:00,601.52,601.63,601.485,601.565,152991.0,1526.0,601.572117
2025-09-22 12:30:00,601.578,601.7,601.49,601.675,152151.0,1649.0,601.596767
2025-09-22 12:31:00,601.68,601.74,601.64,601.695,63621.0,939.0,601.681363
2025-09-22 12:32:00,601.7,601.75,601.665,601.67,85432.0,1126.0,601.707851
2025-09-22 12:33:00,601.665,601.7,601.605,601.65,73558.0,881.0,601.663107
2025-09-22 12:34:00,601.67,601.86,601.6462,601.86,152967.0,1293.0,601.799844
2025-09-22 12:35:00,601.86,601.88,601.67,601.68,134493.0,1260.0,601.808503
2025-09-22 12:36:00,601.67,601.83,601.67,601.81,100607.0,1295.0,601.760723
2025-09-22 12:37:00,601.82,601.89,601.77,601.85,113164.0,1226.0,601.834995
2025-09-22 12:38:00,601.85,601.9092,601.73,601.81,89345.0,1013.0,601.809194
2025-09-22 12:39:00,601.81,601.89,601.73,601.86,215153.0,805.0,601.806028
2025-09-22 12:40:00,601.86,601.975,601.82,601.94,96412.0,1075.0,601.928107
2025-09-22 12:41:00,601.96,602.06,601.9,601.93,201549.0,2110.0,601.992843
2025-09-22 12:42:00,601.932,601.995,601.805,601.9,87962.0,1035.0,601.904081
2025-09-22 12:43:00,601.88,601.92,601.82,601.89,75471.0,859.0,601.868579
2025-09-22 12:44:00,601.88,601.915,601.72,601.77,86611.0,1110.0,601.811031
2025-09-22 12:45:00,601.77,601.788,601.7,601.76,104693.0,1000.0,601.746412
2025-09-22 12:46:00,601.77,601.845,601.68,601.72,71397.0,925.0,601.760793
2025-09-22 12:47:00,601.7,601.72,601.635,601.68,56748.0,795.0,601.676836
2025-09-22 12:48:00,601.67,601.77,601.66,601.72,101001.0,1114.0,601.719963
2025-09-22 12:49:00,601.715,601.7407,601.63,601.7299,59276.0,769.0,601.686988
2025-09-22 12:50:00,601.73,601.96,601.73,601.96,172051.0,957.0,601.840971
2025-09-22 12:51:00,601.97,602.0,601.9,601.93,81234.0,954.0,601.950931
2025-09-22 12:52:00,601.94,601.97,601.8265,601.96,120576.0,883.0,601.887891
2025-09-22 12:53:00,601.96,601.99,601.88,601.96,56854.0,802.0,601.941305
2025-09-22 12:54:00,601.975,602.06,601.94,601.96,679625.0,1141.0,602.007108
2025-09-22 12:55:00,601.96,601.98,601.87,601.92,74279.0,1020.0,601.925715
2025-09-22 12:56:00,601.92,602.07,601.8703,601.97,133901.0,1412.0,601.990135
2025-09-22 12:57:00,601.96,602.07,601.94,601.96,92457.0,1146.0,601.997371
2025-09-22 12:58:00,601.96,601.9825,601.83,601.95,68113.0,1001.0,601.898256
2025-09-22 12:59:00,601.955,601.96,601.81,601.89,74711.0,1055.0,601.891872
2025-09-22 13:00:00,601.895,602.025,601.795,602.0217,122703.0,1172.0,601.868933
2025-09-22 13:01:00,602.03,602.0436,601.87,601.91,67674.0,867.0,601.952438
2025-09-22 13:02:00,601.9,601.9,601.81,601.83,92545.0,940.0,601.841178
2025-09-22 13:03:00,601.84,602.0,601.825,601.99,42928.0,659.0,601.947936
2025-09-22 13:04:00,601.985,602.0356,601.96,602.0356,98426.0,977.0,601.989317
2025-09-22 13:05:00,602.03,602.04,601.91,602.015,46397.0,648.0,601.981257
2025-09-22 13:06:00,602.02,602.02,601.84,601.92,81438.0,855.0,601.916956
2025-09-22 13:07:00,601.915,601.97,601.865,601.88,59088.0,730.0,601.922954
2025-09-22 13:08:00,601.89,601.93,601.83,601.86,71970.0,745.0,601.87414
2025-09-22 13:09:00,601.86,601.98,601.85,601.955,51812.0,728.0,601.91348
2025-09-22 13:10:00,601.96,602.01,601.92,601.92,65054.0,771.0,601.967603
2025-09-22 13:11:00,601.91,601.95,601.87,601.945,43421.0,688.0,601.909759
2025-09-22 13:12:00,601.95,602.03,601.92,601.955,71458.0,925.0,601.973817
2025-09-22 13:13:00,601.95,601.95,601.775,601.8,77356.0,965.0,601.878491
2025-09-22 13:14:00,601.785,601.785,601.6775,601.72,48065.0,760.0,601.730894
2025-09-22 13:15:00,601.74,601.75,601.6,601.63,147780.0,1567.0,601.651782
2025-09-22 13:16:00,601.63,601.765,601.56,601.67,100031.0,1199.0,601.653727
2025-09-22 13:17:00,601.66,601.91,601.6484,601.86,60823.0,896.0,601.789645
2025-09-22 13:18:00,601.87,601.87,601.73,601.74,60059.0,879.0,601.786802
2025-09-22 13:19:00,601.74,601.75,601.6,601.62,55859.0,836.0,601.66432
2025-09-22 13:20:00,601.62,601.75,601.605,601.7,54148.0,823.0,601.672875
2025-09-22 13:21:00,601.71,601.89,601.71,601.85,33043.0,648.0,601.81654
2025-09-22 13:22:00,601.84,601.9999,601.835,601.97,41334.0,625.0,601.908112
2025-09-22 13:23:00,601.97,601.97,601.905,601.92,61581.0,804.0,601.931703
2025-09-22 13:24:00,601.91,601.9362,601.86,601.89,42204.0,588.0,601.894379
2025-09-22 13:25:00,601.8899,601.96,601.85,601.9307,37511.0,590.0,601.901255
2025-09-22 13:26:00,601.94,602.03,601.93,601.98,52273.0,648.0,601.971745
2025-09-22 13:27:00,601.97,602.0,601.91,601.94,46029.0,654.0,601.957777
2025-09-22 13:28:00,601.9347,601.9432,601.89,601.91,40911.0,619.0,601.9144
2025-09-22 13:29:00,601.91,601.985,601.9,601.94,35916.0,573.0,601.942216
2025-09-22 13:30:00,601.935,601.96,601.86,601.89,53518.0,967.0,601.925485
2025-09-22 13:31:00,601.8901,601.94,601.84,601.9201,59767.0,1039.0,601.895773
2025-09-22 13:32:00,601.92,602.11,601.91,602.03,98174.0,1247.0,602.051335
2025-09-22 13:33:00,602.0299,602.03,601.765,601.8,79080.0,1119.0,601.900532
2025-09-22 13:34:00,601.8,601.865,601.745,601.765,49088.0,749.0,601.804158
2025-09-22 13:35:00,601.76,601.78,601.68,601.71,66081.0,1030.0,601.725766
2025-09-22 13:36:00,601.7,601.74,601.68,601.74,81480.0,986.0,601.719878
2025-09-22 13:37:00,601.73,601.96,601.73,601.9547,78005.0,952.0,601.850767
2025-09-22 13:38:00,601.9501,602.0,601.92,601.945,66595.0,897.0,601.962468
2025-09-22 13:39:00,601.94,601.955,601.91,601.95,154312.0,688.0,601.939092
2025-09-22 13:40:00,601.95,601.96,601.83,601.83,58908.0,847.0,601.913765
2025-09-22 13:41:00,601.835,601.9101,601.8,601.88,56538.0,923.0,601.864803
2025-09-22 13:42:00,601.88,602.01,601.86,602.0091,72993.0,867.0,601.918229
2025-09-22 13:43:00,602.02,602.02,601.94,601.9599,53530.0,786.0,601.985519
2025-09-22 13:44:00,601.955,602.11,601.955,602.1,121961.0,1504.0,602.071351
2025-09-22 13:45:00,602.1056,602.11,602.06,602.09,50227.0,721.0,602.084878
2025-09-22 13:46:00,602.0901,602.11,601.985,602.0,58513.0,833.0,602.030588
2025-09-22 13:47:00,602.01,602.0799,601.99,602.07,75233.0,871.0,602.039343
2025-09-22 13:48:00,602.07,602.2,602.07,602.17,68070.0,978.0,602.142165
2025-09-22 13:49:00,602.17,602.205,602.1,602.11,116526.0,1104.0,602.149897
2025-09-22 13:50:00,602.11,602.145,602.06,602.11,57607.0,745.0,602.097874
2025-09-22 13:51:00,602.11,602.19,602.08,602.189,53419.0,760.0,602.134309
2025-09-22 13:52:00,602.18,602.185,602.08,602.1,35364.0,645.0,602.139608
2025-09-22 13:53:00,602.1,602.13,602.05,602.06,82327.0,871.0,602.079216
2025-09-22 13:54:00,602.07,602.1275,601.99,602.0048,36406.0,641.0,602.063505
2025-09-22 13:55:00,602.0,602.03,601.89,601.995,118013.0,1156.0,601.95625
2025-09-22 13:56:00,601.99,602.035,601.94,601.98,48614.0,617.0,601.970901
2025-09-22 13:57:00,601.9799,601.9799,601.79,601.84,166676.0,843.0,601.867794
2025-09-22 13:58:00,601.833,601.925,601.81,601.925,54112.0,744.0,601.836017
2025-09-22 13:59:00,601.92,601.9599,601.8993,601.94,27379.0,483.0,601.920855
2025-09-22 14:00:00,601.93,601.98,601.91,601.952,54057.0,645.0,601.939036
2025-09-22 14:01:00,601.95,602.01,601.93,601.99,55502.0,662.0,601.977762
2025-09-22 14:02:00,601.99,602.0,601.885,601.91,67600.0,665.0,601.942437
2025-09-22 14:03:00,601.91,602.04,601.88,602.0398,114277.0,1147.0,601.933272
2025-09-22 14:04:00,602.04,602.06,601.985,602.03,63869.0,846.0,602.026929
2025-09-22 14:05:00,602.0399,602.115,602.03,602.095,40872.0,649.0,602.078742
2025-09-22 14:06:00,602.09,602.13,602.015,602.015,86490.0,754.0,602.076714
2025-09-22 14:07:00,602.005,602.005,601.95,601.96,81442.0,841.0,601.970303
2025-09-22 14:08:00,601.95,602.065,601.94,602.02,67818.0,849.0,602.019686
2025-09-22 14:09:00,602.02,602.1,601.99,602.07,66239.0,728.0,602.041982
2025-09-22 14:10:00,602.06,602.1,602.05,602.09,48799.0,614.0,602.078641
2025-09-22 14:11:00,602.09,602.23,602.09,602.15,112036.0,1086.0,602.151736
2025-09-22 14:12:00,602.15,602.24,602.15,602.235,58218.0,741.0,602.193301
2025-09-22 14:13:00,602.25,602.26,602.16,602.1601,72757.0,766.0,602.225761
2025-09-22 14:14:00,602.16,602.25,602.1218,602.23,78274.0,867.0,602.18104
2025-09-22 14:15:00,602.21,602.255,602.185,602.22,36152.0,543.0,602.22928
2025-09-22 14:16:00,602.225,602.36,602.22,602.355,69983.0,740.0,602.293603
2025-09-22 14:17:00,602.36,602.525,602.36,602.49,77547.0,1059.0,602.459613
2025-09-22 14:18:00,602.505,602.505,602.4,602.41,182466.0,607.0,602.44643
2025-09-22 14:19:00,602.4,602.44,602.37,602.38,46555.0,613.0,602.406228
2025-09-22 14:20:00,602.375,602.4292,602.3,602.405,48949.0,640.0,602.366185
2025-09-22 14:21:00,602.42,602.44,602.365,602.375,47614.0,620.0,602.409795
2025-09-22 14:22:00,602.365,602.37,602.24,602.25,457232.0,676.0,602.302657
2025-09-22 14:23:00,602.25,602.26,602.16,602.21,93151.0,1059.0,602.233492
2025-09-22 14:24:00,602.215,602.255,602.21,602.24,63105.0,740.0,602.23202
2025-09-22 14:25:00,602.25,602.32,602.21,602.24,39659.0,642.0,602.267295
2025-09-22 14:26:00,602.24,602.43,602.23,602.3993,79727.0,875.0,602.339414
2025-09-22 14:27:00,602.4,602.4,602.34,602.39,61679.0,871.0,602.37677
2025-09-22 14:28:00,602.4,602.42,602.38,602.41,52523.0,563.0,602.400576
2025-09-22 14:29:00,602.41,602.42,602.365,602.42,30113.0,550.0,602.397739
2025-09-22 14:30:00,602.42,602.49,602.41,602.48,1114146.0,1130.0,602.4541
2025-09-22 14:31:00,602.47,602.505,602.42,602.49,75600.0,839.0,602.464942
2025-09-22 14:32:00,602.485,602.6,602.475,602.53,96662.0,1191.0,602.546512
2025-09-22 14:33:00,602.52,602.53,602.4201,602.425,104554.0,896.0,602.469611
2025-09-22 14:34:00,602.43,602.45,602.3701,602.43,35262.0,514.0,602.412512
2025-09-22 14:35:00,602.425,602.5,602.415,602.47,49090.0,743.0,602.460112
2025-09-22 14:36:00,602.4599,602.4599,602.39,602.43,49029.0,719.0,602.422985
2025-09-22 14:37:00,602.43,602.575,602.4001,602.57,39522.0,598.0,602.491916
2025-09-22 14:38:00,602.5644,602.575,602.525,602.54,45063.0,686.0,602.555056
2025-09-22 14:39:00,602.54,602.59,602.54,602.555,45091.0,574.0,602.568152
2025-09-22 14:40:00,602.565,602.58,602.5,602.5299,42930.0,674.0,602.549668
2025-09-22 14:41:00,602.53,602.53,602.42,602.4268,55088.0,758.0,602.465573
2025-09-22 14:42:00,602.43,602.535,602.41,602.53,45621.0,610.0,602.464065
2025-09-22 14:43:00,602.52,602.52,602.415,602.43,62282.0,713.0,602.465552
2025-09-22 14:44:00,602.4344,602.5,602.425,602.48,197308.0,718.0,602.456329
2025-09-22 14:45:00,602.49,602.52,602.46,602.5,40362.0,541.0,602.490038
2025-09-22 14:46:00,602.5,602.63,602.5,602.6,100642.0,968.0,602.583519
